"text","id"
"我刚更新了新浪微博Android客户端v2.9.1,推荐你也一起来体验。下载地址：<a data-url=""http://t.cn/zOCkG9N"" href=""http://3g.sina.com.cn/tv/soft/sina/Weibo2.9.1_174_common_0411.apk"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 内置5款滤镜特效,发图片更精彩；优化私信语音聊天功能；私信支持图片和文字同时发布；新增内置浏览器，浏览网页无需跳出微博。 ???","827"
"你家哪款产品和腾讯的类似？赶紧提升提升自己影响力","828"
"翻旧账，纯炒作，咱们都中圈套了//<a href='/n/周鸿祎'>@周鸿祎</a>:我们提起这个诉讼，是希望用法律杜绝这种滥用市场地位的行为。同时也做个示范，其他企业受它欺负，同样可以通过司法诉讼让它住手，不能忍气吞声，觉得拿它没办法就不了了之了。","829"
"Repost","830"
"随便哪本都行<i class=""face face_1 icon_2"">[嘻嘻]</i>","831"
"//<a href='/n/StephonMarbury'>@StephonMarbury</a>:haha EXACTLY //<a href='/n/迷人田小二'>@迷人田小二</a>:Buqu Buqu jiubuqu //<a href='/n/StephonMarbury'>@StephonMarbury</a>:N O","832"
"对<a href='/n/当当网李国庆'>@当当网李国庆</a> 说：为什么当当登录页面没有记住密码的功能 ???","833"
"玩twitter的鄙视玩微博的，玩sina微博的鄙视腾讯微博的，贬低别人有意无意的抬高自己","834"
"<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/于嘉'>@于嘉</a>:<a href='/n/巴特尔'>@巴特尔</a> 先生，一寸免冠照片，不许戴帽子......<i class=""face face_1 icon_3"">[哈哈]</i><i class=""face face_1 icon_3"">[哈哈]</i><i class=""face face_1 icon_3"">[哈哈]</i><i class=""face face_1 icon_3"">[哈哈]</i><i class=""face face_1 icon_3"">[哈哈]</i>","835"
"大巴是最矮的，也是状态保持最好的","836"
"爱惜自己，爱惜家人<i class=""face face_4 icon_7"">[蜡烛]</i>//<a href='/n/TechWeb'>@TechWeb</a>:据百度员工透露，此员工去年从百度有啊离职，去世前为千品网员工。依然希望闫鹏能一路走好！<i class=""face face_4 icon_7"">[蜡烛]</i>","837"
"更具体就是由优秀球员统治，表现不好的老板毫不客气//<a href='/n/于嘉'>@于嘉</a>:这这这......还特么有完没完啊？！<i class=""face face_1 icon_10"">[抓狂]</i>P.S.联盟是球员统治的，所以......<i class=""face face_2 icon_20"">[拜拜]</i>斯坦?范甘迪先生，在或早或晚的某一天[呵呵]","838"
"求扩散","839"
"I am here:<a class='k' href='/k/鹏城第一高峰?from=feed'>#鹏城第一高峰#</a>山顶凉快 <a data-url=""http://t.cn/zOoB2YY"" href=""http://m.weibo.cn/p/index?containerid=100101114.313201_22.591796"" ><i class=""iconimg iconimg-xs""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></i><span class=""surl-text"">盐葵路</span></a> ???","840"
"I am here:<a class='k' href='/k/梧桐山国家森林公园?from=feed'>#梧桐山国家森林公园#</a>山上的信号很给力 <a data-url=""http://t.cn/SITbdT"" href=""http://m.weibo.cn/poi?entry=client&poiid=B2094652DB6BABF94198"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","841"
"韩粉势不可挡，我只是打酱油的，静观其变","842"
"想想马布里把刚进NBA的姚晃倒的糗事，还有09年发的那段脑残的调戏视频，如今球迷(特别是北京球迷)对马布里态度完全改变了，人的变化真大啊","843"
"Google美女副总裁梅伊尔给年轻女性的5条建议<a class='k' href='/k/36氪微分享?from=feed'>#36氪微分享#</a>  <a data-url=""http://t.cn/zOo6b2M"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.36kr.com%2Fp%2F96207.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","844"
"设计也有很多搞笑的段子","845"
"三天的内容：code、ball、blog、read、climb、movie ???","846"
"那些&lt;&lt;xx权威指南&gt;&gt;名字听起来就够吓人的 ???","847"
"UC号称拥有2亿用户，真的假的？目前体验最差的一个浏览器 ???","848"
"这才是真正搞移动开发的 ???","849"
"I am here:<a class='k' href='/k/深圳市数字技术园?from=feed'>#深圳市数字技术园#</a>这里有免费的早餐，午餐。还有MS的云计算体验 <a data-url=""http://t.cn/SfP6FB"" href=""http://m.weibo.cn/poi?entry=client&poiid=B2094652DB69A0F5469E"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","850"
"用octopress在github上部署好了新的博客,比iteye的界面简洁了很多。以后就常驻这里<a data-url=""http://t.cn/zOXHVSz"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Flzjun.github.com%2F"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","851"
"想读《虚拟化与云计算》 <a data-url=""http://t.cn/hquLTd"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fbook.douban.com%2Fsubject%2F4114150%2F"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","852"
"任总，你太搞了，卧槽","853"
"从最讨厌的言语和最喜欢的语言投票中看出来2点 1、使用者越多的语言，越被人讨厌。java赫然排在最讨厌榜首 2、动态语言更受欢迎，python排在最喜欢榜首 <a data-url=""http://t.cn/zO6xMSI"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fnews.ycombinator.com%2Fitem%3Fid%3D3748961"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> <a data-url=""http://t.cn/zO6wucr"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fnews.ycombinator.com%2Fitem%3Fid%3D3746692"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>","854"
"我投给了&quot;Python&quot; 这个选项。","855"
"Repost","856"
"等语音普及了，口语练好了，写程序就可以用说代码来替换敲代码了。 ???","857"
"Remark //<a href='/n/程序员的那些事'>@程序员的那些事</a>:推荐 Python 程序员看看","858"
"你的感受很像我第一次用vim，都是被惯性思维所禁锢//<a href='/n/BarryWey'>@BarryWey</a>:忍不住下载了一个<a class='k' href='/k/IntellijIDEA?from=feed'>#IntellijIDEA#</a>试用了一番！发现像我这样已经习惯了<a class='k' href='/k/Eclipse?from=feed'>#Eclipse#</a>的用户若第一次使用IntellijIDEA会很蛋疼！IntellijIDEA似乎没有考虑到开发人员的“学习成本”！","859"
"以后可以把自己的各种工具类，开源啥的全都放到github去了<a data-url=""http://t.cn/zOxH8T4"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=https%3A%2F%2Fgithub.com%2Flzjun"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","860"
"真正的geek，内心有一个纯净如水的科学世界，他们孤僻，但 对于俗世人间的浪漫却有含蓄的向往。","861"
"分享单曲孙燕姿的单曲《一起走到》<a data-url=""http://t.cn/zOMJuZq"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.douban.fm%3Fcid%3D-3%26start%3D626420g45b8g-3"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","862"
"你的书很有小说的范","863"
"Repost","864"
"我的微博关键词。你也来试试吧：<a data-url=""http://t.cn/aphsT7"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fapp.thunlp.org%2Fweibo%2Findex.jsp"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 我只想问中间那个大大的窗户是怎么得来的？ ???","865"
"从前有座山，山里有座庙，庙里有个老和尚，老和尚正在给小和尚讲故事，故事是什么呢？故事就是从前有座山，山里有座庙，庙里有个老和尚，老和尚正在给小和尚讲故事，故事是什么呢。。。 ???","866"
"通过<a href='/n/微盘'>@微盘</a> 下载了<a href='/n/limodou'>@limodou</a> 分享的&quot;python2python3.pdf&quot;，推荐给大家！ ???","867"
"小米市场是不是达到饱和状态了呀？ ???","868"
"<a href='/n/左耳朵耗子'>@左耳朵耗子</a>  //<a href='/n/程序员幽默'>@程序员幽默</a>:TMD 软件开发模式<i class=""face face_1 icon_18"">[偷笑]</i> ???","869"
"震惊？优酷还要我去腾讯视频看呢 ???","870"
"这个隐喻好 ???","871"
"分享图片限量版vimer T恤，15刀<a data-url=""http://t.cn/zOfZZv3"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fteespring.com%2Fhjkl"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","872"
"//<a href='/n/程序员的那些事'>@程序员的那些事</a>:【摘录】：多大岁数才开始学习编程，这并不重要——很多研究显示，在我们这个世界里，编程的工龄并不是水平的指示符——重要的是你对这个行业有个热情的心。因为，一旦有了热情，你就拥有了所有其它的一切。 ???","873"
"keep fit ???","874"
"此刻无人不谈ipad,10条里有11条是关于pad,没看到几条关于节日的 ???","875"
"有道云笔记试过没？","876"
"在食堂吃了一个星期，吃的想吐 ???","877"
"突然冒出很多'一句话证明体',这是一个月前韩引出来的啊！ ???","878"
"明明是鸡抓却美其名曰凤抓<i class=""face face_2 icon_1"">[思考]</i> ???","879"
"以后去名企咱就先找个保安的工作或者打扫卫生的活<i class=""face face_1 icon_18"">[偷笑]</i>","880"
"我刚在<a href='/n/微盘'>@微盘</a> 发现了一个很不错的文件&quot;新浪云计算公开课第一期：Let’s+run+@+SAE（丛磊）.ppt&quot;，推荐你也来看看！ <a data-url=""http://t.cn/zOGqtpp"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fvdisk.weibo.com%2Fs%2F2Oaim"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","881"
"<i class=""face face_1 icon_2"">[嘻嘻]</i>","882"
"<i class=""face face_2 icon_11"">[吐]</i>","883"
"I am here:<a class='k' href='/k/民治地铁站?from=feed'>#民治地铁站#</a>，有去打篮球的没 <a data-url=""http://t.cn/z0FnIGA"" href=""http://m.weibo.cn/poi?entry=client&poiid=B2094757D065A3FC489E"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","884"
"nothing  分享单曲张惠妹的单曲《你好不好》<a data-url=""http://t.cn/zOA16pT"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.douban.fm%3Fcid%3D1%26start%3D1382301g548eg1"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","885"
"国内又有几个企业家不浮躁呢？终究是大环境造成的，就看谁出淤泥不染了","886"
"米聊就像当年windows中的IE?但miui可不是当年的windows","887"
"2点左右确实有一下晃动，还真是地震啊？//<a href='/n/老马云计算'>@老马云计算</a>:这个真没感觉，2012了？ //<a href='/n/倒爷查尔斯曹'>@倒爷查尔斯曹</a>: 我在广州的酒店啥也没有感觉到<i class=""face face_1 icon_14"">[汗]</i> //<a href='/n/头条新闻'>@头条新闻</a>:转发微博","888"
"Repost","889"
"Repost","890"
"我刚刚通过<a href='/n/微盘'>@微盘</a> 下载了&quot;How to Design a Good API and Why it Matters.pdf&quot;，推荐给大家！ <a data-url=""http://t.cn/zOAJ5le"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fvdisk.weibo.com%2Fs%2F2vwFc%2F1329126085"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","891"
"求翻墙工具，最好是免费的[花心]","892"
"恐怖的数据","893"
"你太幽默风趣<i class=""face face_1 icon_18"">[偷笑]</i>","894"
"通过<a href='/n/微盘'>@微盘</a> 下载了<a href='/n/网站分析公会'>@网站分析公会</a> 分享的&quot;产品设计与用户体验Good(来自腾讯CEO马化腾的PPT).ppt","895"
"对<a href='/n/Raymond_lk'>@Raymond_lk</a> 说：这不是我的眼镜么？？？？ ???","896"
"还经常堵车呢 ???","897"
"Python暴跌 ???","898"
"Repost ???","899"
"小时候常玩的洋炮子枪 ???","900"
"哈哈，这个好，如果真能返利的话 ???","901"
"有木有android的 ???","902"
"Repost ???","903"
"69,太贵啦//<a href='/n/风中叶的思考'>@风中叶的思考</a>:这本书我买了//<a href='/n/childchen'>@childchen</a>: //<a href='/n/华章计算机科学'>@华章计算机科学</a>：想了解<a class='k' href='/k/苹果?from=feed'>#苹果#</a>公司前CEO<a class='k' href='/k/乔布斯?from=feed'>#乔布斯#</a>和他那个时代的IT英雄们 ？请见《黑客(计算机革命的英雄)(二十五周年新版)》 豆瓣链接： <a data-url=""http://t.cn/akreJP"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fbook.douban.com%2Fsubject%2F6860890%2F"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 互动网预订：<a data-url=""http://t.cn/akgjix"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fproduct.china-pub.com%2F198653"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","904"
"我刚通过[微博价值查询]，测得我的微博价值：$9502,<a href='/n/cloud_garfield'>@cloud_garfield</a> <a href='/n/老程序员'>@老程序员</a> <a href='/n/Java平台体系'>@Java平台体系</a> <a href='/n/nanlei1987'>@nanlei1987</a> <a href='/n/BarryWey'>@BarryWey</a> 　看你们的微博值几个钱？测试地址：<a data-url=""http://t.cn/z0sWGN0"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.alwaysbewithyou.com%2Fapps%2Fmoney%2Fsina"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","905"
"Repost","906"
"神马都是ubuntu?","907"
"打李开复的假，倒是狠关注，打韩寒没兴趣，商业包装哪有什么诚信可言，只要不触犯法律已经是对老百姓最好的恩惠 ???","908"
"Repost","909"
"//<a href='/n/淘宝泽远'>@淘宝泽远</a>:祝福宝宝平安，有没有附近的朋友帮帮忙？","910"
"求助:更换sim卡后浏览器打不开网页 ???","911"
"<a href='/n/BarryWey'>@BarryWey</a> 这句维吾尔语是神马意思bu kapper laga nimdisam bola a a a a a ，我听得最多的好像就是这句，尤其是bola bola… ???","912"
"<a class='k' href='/k/最怕被亲友问到?from=feed'>#最怕被亲友问到#</a>１找妹纸么２好多钱一个月 ???","913"
"的确，感觉到了","914"
"方舟子还在自娱自乐","915"
"大家新年Happy. Happy. Happy  I am here:<a class='k' href='/k/娄底市区?from=feed'>#娄底市区#</a> <a data-url=""http://t.cn/z0k1gcL"" href=""http://m.weibo.cn/poixy?lng=112.01808&lat=27.71986"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","916"
